,ethDst,ethSrc,ipv4Dst,ipv4Flg,ipv4Frg,ipv4Ihl,ipv4Len,ipv4Pro,ipv4Src,ipv4TTL,ipv4Tos,len,time
1393,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,740,5,1500,1,192.168.238.50,64,0,1514,1488942683.526517
1394,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,925,5,1500,1,192.168.238.50,64,0,1514,1488942683.526518
1395,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1110,5,1500,1,192.168.238.50,64,0,1514,1488942683.52652
1396,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1295,5,1500,1,192.168.238.50,64,0,1514,1488942683.526521
1397,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1480,5,1500,1,192.168.238.50,64,0,1514,1488942683.526522
1398,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1665,5,1500,1,192.168.238.50,64,0,1514,1488942683.526523
1399,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1850,5,1500,1,192.168.238.50,64,0,1514,1488942683.526524
1400,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2035,5,1500,1,192.168.238.50,64,0,1514,1488942683.526525
1401,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2220,5,1500,1,192.168.238.50,64,0,1514,1488942683.526526
1402,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2405,5,1500,1,192.168.238.50,64,0,1514,1488942683.526527
1403,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2590,5,1500,1,192.168.238.50,64,0,1514,1488942683.526528
1404,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2775,5,1500,1,192.168.238.50,64,0,1514,1488942683.526529
1405,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2960,5,1500,1,192.168.238.50,64,0,1514,1488942683.52653
1406,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3145,5,1500,1,192.168.238.50,64,0,1514,1488942683.526532
1407,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3330,5,1500,1,192.168.238.50,64,0,1514,1488942683.526533
1408,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3515,5,1500,1,192.168.238.50,64,0,1514,1488942683.526534
1409,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3700,5,1500,1,192.168.238.50,64,0,1514,1488942683.526535
1410,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3885,5,1500,1,192.168.238.50,64,0,1514,1488942683.526536
1411,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4070,5,1500,1,192.168.238.50,64,0,1514,1488942683.526537
1412,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4255,5,1500,1,192.168.238.50,64,0,1514,1488942683.526538
1413,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4440,5,1500,1,192.168.238.50,64,0,1514,1488942683.526539
1414,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4625,5,1500,1,192.168.238.50,64,0,1514,1488942683.52654
1415,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4810,5,1500,1,192.168.238.50,64,0,1514,1488942683.526541
1416,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4995,5,1500,1,192.168.238.50,64,0,1514,1488942683.526542
1417,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5180,5,1500,1,192.168.238.50,64,0,1514,1488942683.526543
1418,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5365,5,1500,1,192.168.238.50,64,0,1514,1488942683.526544
1419,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5550,5,1500,1,192.168.238.50,64,0,1514,1488942683.526545
1420,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5735,5,1500,1,192.168.238.50,64,0,1514,1488942683.526547
1421,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5920,5,1500,1,192.168.238.50,64,0,1514,1488942683.526548
1422,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6105,5,1500,1,192.168.238.50,64,0,1514,1488942683.526549
1423,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6290,5,1500,1,192.168.238.50,64,0,1514,1488942683.526549
1424,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6475,5,1500,1,192.168.238.50,64,0,1514,1488942683.52655
1425,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6660,5,1500,1,192.168.238.50,64,0,1514,1488942683.526551
1426,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,0,6845,5,268,1,192.168.238.50,64,0,282,1488942683.526552
1427,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,0,5,1500,1,192.168.238.229,64,0,1514,1488942684.527687
1428,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,185,5,1500,1,192.168.238.229,64,0,1514,1488942684.5277
1429,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,370,5,1500,1,192.168.238.229,64,0,1514,1488942684.527702
1430,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,555,5,1500,1,192.168.238.229,64,0,1514,1488942684.527704
1431,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,740,5,1500,1,192.168.238.229,64,0,1514,1488942684.527706
1432,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,925,5,1500,1,192.168.238.229,64,0,1514,1488942684.527708
1433,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1110,5,1500,1,192.168.238.229,64,0,1514,1488942684.527742
1434,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1295,5,1500,1,192.168.238.229,64,0,1514,1488942684.527745
1435,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1480,5,1500,1,192.168.238.229,64,0,1514,1488942684.527746
1436,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1665,5,1500,1,192.168.238.229,64,0,1514,1488942684.527748
1437,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1850,5,1500,1,192.168.238.229,64,0,1514,1488942684.527798
1438,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2035,5,1500,1,192.168.238.229,64,0,1514,1488942684.527802
1439,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2220,5,1500,1,192.168.238.229,64,0,1514,1488942684.527804
1440,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2405,5,1500,1,192.168.238.229,64,0,1514,1488942684.527806
1441,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2590,5,1500,1,192.168.238.229,64,0,1514,1488942684.527847
1442,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2775,5,1500,1,192.168.238.229,64,0,1514,1488942684.527854
1443,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2960,5,1500,1,192.168.238.229,64,0,1514,1488942684.527856
1444,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3145,5,1500,1,192.168.238.229,64,0,1514,1488942684.527858
1445,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3330,5,1500,1,192.168.238.229,64,0,1514,1488942684.527889
1446,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3515,5,1500,1,192.168.238.229,64,0,1514,1488942684.527891
1447,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3700,5,1500,1,192.168.238.229,64,0,1514,1488942684.527893
1448,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3885,5,1500,1,192.168.238.229,64,0,1514,1488942684.527895
1449,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4070,5,1500,1,192.168.238.229,64,0,1514,1488942684.527948
1450,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4255,5,1500,1,192.168.238.229,64,0,1514,1488942684.52795
1451,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4440,5,1500,1,192.168.238.229,64,0,1514,1488942684.52796
1452,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4625,5,1500,1,192.168.238.229,64,0,1514,1488942684.527961
1453,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4810,5,1500,1,192.168.238.229,64,0,1514,1488942684.527963
1454,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4995,5,1500,1,192.168.238.229,64,0,1514,1488942684.52799
1455,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5180,5,1500,1,192.168.238.229,64,0,1514,1488942684.527998
1456,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5365,5,1500,1,192.168.238.229,64,0,1514,1488942684.528001
1457,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5550,5,1500,1,192.168.238.229,64,0,1514,1488942684.528003
1458,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5735,5,1500,1,192.168.238.229,64,0,1514,1488942684.528044
1459,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5920,5,1500,1,192.168.238.229,64,0,1514,1488942684.528047
1460,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6105,5,1500,1,192.168.238.229,64,0,1514,1488942684.528049
1461,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6290,5,1500,1,192.168.238.229,64,0,1514,1488942684.528051
1462,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6475,5,1500,1,192.168.238.229,64,0,1514,1488942684.528093
1463,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6660,5,1500,1,192.168.238.229,64,0,1514,1488942684.528096
1464,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,0,6845,5,268,1,192.168.238.229,64,0,282,1488942684.528097
1465,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,0,5,1500,1,192.168.238.50,64,0,1514,1488942684.528166
1466,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,185,5,1500,1,192.168.238.50,64,0,1514,1488942684.528177
1467,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,370,5,1500,1,192.168.238.50,64,0,1514,1488942684.528178
1468,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,555,5,1500,1,192.168.238.50,64,0,1514,1488942684.528179
1469,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,740,5,1500,1,192.168.238.50,64,0,1514,1488942684.52818
1470,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,925,5,1500,1,192.168.238.50,64,0,1514,1488942684.528181
1471,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1110,5,1500,1,192.168.238.50,64,0,1514,1488942684.528182
1472,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1295,5,1500,1,192.168.238.50,64,0,1514,1488942684.528184
1473,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1480,5,1500,1,192.168.238.50,64,0,1514,1488942684.528185
1474,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1665,5,1500,1,192.168.238.50,64,0,1514,1488942684.528186
1475,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1850,5,1500,1,192.168.238.50,64,0,1514,1488942684.528187
1476,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2035,5,1500,1,192.168.238.50,64,0,1514,1488942684.528188
1477,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2220,5,1500,1,192.168.238.50,64,0,1514,1488942684.528189
1478,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2405,5,1500,1,192.168.238.50,64,0,1514,1488942684.52819
1479,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2590,5,1500,1,192.168.238.50,64,0,1514,1488942684.528191
1480,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2775,5,1500,1,192.168.238.50,64,0,1514,1488942684.528192
1481,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2960,5,1500,1,192.168.238.50,64,0,1514,1488942684.528193
1482,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3145,5,1500,1,192.168.238.50,64,0,1514,1488942684.528194
1483,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3330,5,1500,1,192.168.238.50,64,0,1514,1488942684.528195
1484,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3515,5,1500,1,192.168.238.50,64,0,1514,1488942684.528196
1485,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3700,5,1500,1,192.168.238.50,64,0,1514,1488942684.528197
1486,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3885,5,1500,1,192.168.238.50,64,0,1514,1488942684.528198
1487,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4070,5,1500,1,192.168.238.50,64,0,1514,1488942684.528199
1488,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4255,5,1500,1,192.168.238.50,64,0,1514,1488942684.5282
1489,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4440,5,1500,1,192.168.238.50,64,0,1514,1488942684.528202
1490,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4625,5,1500,1,192.168.238.50,64,0,1514,1488942684.528202
1491,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4810,5,1500,1,192.168.238.50,64,0,1514,1488942684.528203
1492,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4995,5,1500,1,192.168.238.50,64,0,1514,1488942684.528204
1493,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5180,5,1500,1,192.168.238.50,64,0,1514,1488942684.528205
1494,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5365,5,1500,1,192.168.238.50,64,0,1514,1488942684.528206
1495,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5550,5,1500,1,192.168.238.50,64,0,1514,1488942684.528207
1496,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5735,5,1500,1,192.168.238.50,64,0,1514,1488942684.528208
1497,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5920,5,1500,1,192.168.238.50,64,0,1514,1488942684.528209
1498,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6105,5,1500,1,192.168.238.50,64,0,1514,1488942684.52821
1499,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6290,5,1500,1,192.168.238.50,64,0,1514,1488942684.528211
1500,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6475,5,1500,1,192.168.238.50,64,0,1514,1488942684.528212
1501,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6660,5,1500,1,192.168.238.50,64,0,1514,1488942684.528213
1502,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,0,6845,5,268,1,192.168.238.50,64,0,282,1488942684.528214
1503,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,0,5,1500,1,192.168.238.229,64,0,1514,1488942685.529363
1504,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,185,5,1500,1,192.168.238.229,64,0,1514,1488942685.529384
1505,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,370,5,1500,1,192.168.238.229,64,0,1514,1488942685.529386
1506,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,555,5,1500,1,192.168.238.229,64,0,1514,1488942685.529388
1507,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,740,5,1500,1,192.168.238.229,64,0,1514,1488942685.529389
1508,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,925,5,1500,1,192.168.238.229,64,0,1514,1488942685.529391
1509,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1110,5,1500,1,192.168.238.229,64,0,1514,1488942685.529438
1510,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1295,5,1500,1,192.168.238.229,64,0,1514,1488942685.529443
1511,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1480,5,1500,1,192.168.238.229,64,0,1514,1488942685.529445
1512,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1665,5,1500,1,192.168.238.229,64,0,1514,1488942685.529447
1513,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1850,5,1500,1,192.168.238.229,64,0,1514,1488942685.529484
1514,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2035,5,1500,1,192.168.238.229,64,0,1514,1488942685.529487
1515,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2220,5,1500,1,192.168.238.229,64,0,1514,1488942685.529488
1516,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2405,5,1500,1,192.168.238.229,64,0,1514,1488942685.52949
1517,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2590,5,1500,1,192.168.238.229,64,0,1514,1488942685.529525
1518,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2775,5,1500,1,192.168.238.229,64,0,1514,1488942685.529528
1519,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2960,5,1500,1,192.168.238.229,64,0,1514,1488942685.529529
1520,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3145,5,1500,1,192.168.238.229,64,0,1514,1488942685.529531
1521,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3330,5,1500,1,192.168.238.229,64,0,1514,1488942685.529578
1522,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3515,5,1500,1,192.168.238.229,64,0,1514,1488942685.529581
1523,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3700,5,1500,1,192.168.238.229,64,0,1514,1488942685.529583
1524,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3885,5,1500,1,192.168.238.229,64,0,1514,1488942685.529585
1525,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4070,5,1500,1,192.168.238.229,64,0,1514,1488942685.529633
1526,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4255,5,1500,1,192.168.238.229,64,0,1514,1488942685.529636
1527,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4440,5,1500,1,192.168.238.229,64,0,1514,1488942685.52964
1528,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4625,5,1500,1,192.168.238.229,64,0,1514,1488942685.529642
1529,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4810,5,1500,1,192.168.238.229,64,0,1514,1488942685.529643
1530,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4995,5,1500,1,192.168.238.229,64,0,1514,1488942685.529677
1531,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5180,5,1500,1,192.168.238.229,64,0,1514,1488942685.529679
1532,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5365,5,1500,1,192.168.238.229,64,0,1514,1488942685.529681
1533,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5550,5,1500,1,192.168.238.229,64,0,1514,1488942685.529682
1534,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5735,5,1500,1,192.168.238.229,64,0,1514,1488942685.529729
1535,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5920,5,1500,1,192.168.238.229,64,0,1514,1488942685.529731
1536,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6105,5,1500,1,192.168.238.229,64,0,1514,1488942685.529734
1537,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6290,5,1500,1,192.168.238.229,64,0,1514,1488942685.529736
1538,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6475,5,1500,1,192.168.238.229,64,0,1514,1488942685.529779
1539,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6660,5,1500,1,192.168.238.229,64,0,1514,1488942685.529783
1540,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,0,6845,5,268,1,192.168.238.229,64,0,282,1488942685.529786
1541,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,0,5,1500,1,192.168.238.50,64,0,1514,1488942685.529847
1542,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,185,5,1500,1,192.168.238.50,64,0,1514,1488942685.529877
1543,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,370,5,1500,1,192.168.238.50,64,0,1514,1488942685.52989
1544,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,555,5,1500,1,192.168.238.50,64,0,1514,1488942685.529901
1545,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,740,5,1500,1,192.168.238.50,64,0,1514,1488942685.529912
1546,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,925,5,1500,1,192.168.238.50,64,0,1514,1488942685.529939
1547,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1110,5,1500,1,192.168.238.50,64,0,1514,1488942685.529951
1548,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1295,5,1500,1,192.168.238.50,64,0,1514,1488942685.529962
1549,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1480,5,1500,1,192.168.238.50,64,0,1514,1488942685.529977
1550,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1665,5,1500,1,192.168.238.50,64,0,1514,1488942685.529989
1551,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1850,5,1500,1,192.168.238.50,64,0,1514,1488942685.53
1552,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2035,5,1500,1,192.168.238.50,64,0,1514,1488942685.530011
1553,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2220,5,1500,1,192.168.238.50,64,0,1514,1488942685.530023
1554,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2405,5,1500,1,192.168.238.50,64,0,1514,1488942685.530034
1555,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2590,5,1500,1,192.168.238.50,64,0,1514,1488942685.530045
1556,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2775,5,1500,1,192.168.238.50,64,0,1514,1488942685.530064
1557,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2960,5,1500,1,192.168.238.50,64,0,1514,1488942685.530084
1558,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3145,5,1500,1,192.168.238.50,64,0,1514,1488942685.530104
1559,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3330,5,1500,1,192.168.238.50,64,0,1514,1488942685.530124
1560,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3515,5,1500,1,192.168.238.50,64,0,1514,1488942685.530144
1561,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3700,5,1500,1,192.168.238.50,64,0,1514,1488942685.530164
1562,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3885,5,1500,1,192.168.238.50,64,0,1514,1488942685.530185
1563,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4070,5,1500,1,192.168.238.50,64,0,1514,1488942685.530205
1564,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4255,5,1500,1,192.168.238.50,64,0,1514,1488942685.530225
1565,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4440,5,1500,1,192.168.238.50,64,0,1514,1488942685.530238
1566,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4625,5,1500,1,192.168.238.50,64,0,1514,1488942685.530249
1567,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4810,5,1500,1,192.168.238.50,64,0,1514,1488942685.53026
1568,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4995,5,1500,1,192.168.238.50,64,0,1514,1488942685.530272
1569,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5180,5,1500,1,192.168.238.50,64,0,1514,1488942685.530283
1570,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5365,5,1500,1,192.168.238.50,64,0,1514,1488942685.530294
1571,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5550,5,1500,1,192.168.238.50,64,0,1514,1488942685.530305
1572,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5735,5,1500,1,192.168.238.50,64,0,1514,1488942685.530317
1573,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5920,5,1500,1,192.168.238.50,64,0,1514,1488942685.530328
1574,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6105,5,1500,1,192.168.238.50,64,0,1514,1488942685.530369
1575,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6290,5,1500,1,192.168.238.50,64,0,1514,1488942685.530378
